Year,Season,Cruise,Region,Field_ID,TOW_ID,DATE_Deploy,TIME_Deploy,Decimal Latitude at deployment (WGS84),Decimal Longitude at deployment (WGS84),FLOW_METER_READING_deploy,DATE_Retrieve,TIME_Retrieve,decLat_Retrieve,decLong_Retrieve,FLOW_METER_READING_retrieve,Tow_length (m),vol_filtered_m3,WIND_SPEED,WIND_Direction,SEA_STATE,Ship Speed,SUM_micro_km2,SUM_Macro_km2,fibres_LTE5mm_ km2,beads_LTE5mm_ km2,polystyrene_LTE5mm_ km2,fragments_LTE5mm_ km2,film_LTE5mm_ km2,nurdles_LTE5mm_ km2,paint_flakes_LTE5mm_ km2,fibres_GT5mm_ km2,beads_GT5mm_ km2,polystyrene_GT5mm_ km2,fragments_GT5mm_ km2,film_GT5mm_ km2,nurdles_GT5mm_ km2,paint_flakes_GT5mm_ km2,SUM_micro_m3,SUM_Macro_m3,fibres_LTE5mm_m3,beads_LTE5mm_m3,polystyrene_LTE5mm_m3,fragments_LTE5mm_m3,film_LTE5mm_m3,nurdles_LTE5mm_m3,paint_flakes_LTE5mm_m3,fibres_GT5mm_m3,beads_GT5mm_m3,polystyrene_GT5mm_m3,fragments_GT5mm_m3,film_GT5mm_m3,nurdles_GT5mm_m3,paint_flakes_GT5mm_m3,SUM_LTE5mm_count,SUM_GT5mm_count,fibres_LTE5mm_count,beads_LTE5mm_count,polystyrene_LTE5mm_count,fragments_LTE5mm_count,film_LTE5mm_count,nurdles_LTE5mm_count,paint_flakes_LTE5mm_count,fibres_GT5mm_count,beads_GT5mm_count,polystyrene_GT5mm_count,fragments_GT5mm_count,film_GT5mm_count,nurdles_GT5mm_count,paint_flakes_GT5mm_count
2025,2024-2025,0125S,Moray Firth,MF6,0125S_06,07/01/2025,14:02,57.69016647,-3.802000046,49628,07/01/2025,14:31,57.7195015,-3.753666639,64289,4398.3,116,23,307,3,4.5,6996,0,0,0,0,583,583,0,5830,0,0,0,0,0,0,0,0.1036,0,0,0,0,0.0086,0.0086,0,0.0864,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0
2025,2024-2025,0125S,Moray Firth,MF5,0125S_07,07/01/2025,16:04,57.83633423,-3.436500072,64290,07/01/2025,16:36,57.86533356,-3.381333351,78540,4275,113,33,322,4,4.6,1799,600,0,0,0,0,0,0,1799,0,0,600,0,0,0,0,0.0267,0.0089,0,0,0,0,0,0,0.0267,0,0,0.0089,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0
2025,2024-2025,0125S,Moray Firth,MF7,0125S_08,07/01/2025,19:44,57.9129982,-3.724499941,78541,07/01/2025,20:15,57.95449829,-3.723333359,92746,4261.5,112,34,309,4,5.1,4212,0,0,0,602,1805,0,0,1805,0,0,0,0,0,0,0,0.0624,0,0,0,0.0089,0.0267,0,0,0.0267,0,0,0,0,0,0,0,7,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0
2025,2024-2025,0125S,Moray Firth,MF9,0125S_09,08/01/2025,01:30,58.26733398,-3.291333437,92748,08/01/2025,01:59,58.28250122,-3.22266674,7396,4394.1,116,20,332,4,4.7,584,584,0,0,0,0,0,0,584,584,0,0,0,0,0,0,0.0086,0.0086,0,0,0,0,0,0,0.0086,0.0086,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2025,2024-2025,0125S,Moray Firth,MF10,0125S_10,08/01/2025,08:03,58.53583145,-3.024499893,7397,08/10/2025,08:38,58.58449936,-3.016000032,20743,4003.8,105,19,324,3,4.9,3843,0,0,0,640,2562,0,0,640,0,0,0,0,0,0,0,0.0569,0,0,0,0.0095,0.038,0,0,0.0095,0,0,0,0,0,0,0,6,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0
2025,2024-2025,0125S,Outer Hebrides,Minches2,0125S_12,10/01/2025,01:51,58.39733505,-5.932666779,22968,10/01/2025,02:21,58.43766785,-5.918833256,36332,4009.2,106,1,330,2,5.3,1279,0,0,0,0,1279,0,0,0,0,0,0,0,0,0,0,0.0189,0,0,0,0,0.0189,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025,2024-2025,0125S,Outer Hebrides,OH2,0125S_13,10/01/2025,05:40,58.45249939,-6.652833462,36332,10/01/2025,06:13,58.43533325,-6.727666855,53393,5118.3,135,10,165,2,4.6,1503,1002,501,0,0,501,0,0,501,501,0,0,501,0,0,0,0.0223,0.0148,0.0074,0,0,0.0074,0,0,0.0074,0.0074,0,0,0.0074,0,0,0,3,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0
2025,2024-2025,0125S,Outer Hebrides,OH3,0125S_14,10/01/2025,11:39,58.18583298,-7.166166782,53394,10/01/2025,12:12,58.14683151,-7.208166599,69261,4760.1,125,6,126,2,4.9,2693,2155,0,1077,0,1616,0,0,0,2155,0,0,0,0,0,0,0.0399,0.0319,0,0.016,0,0.0239,0,0,0,0.0319,0,0,0,0,0,0,5,4,0,2,0,3,0,0,0,4,0,0,0,0,0,0
2025,2024-2025,0125S,Outer Hebrides,OH4,0125S_15,10/01/2025,15:15,57.73783493,-7.677999973,69261,10/01/2025,15:47,57.70666504,-7.716499805,84894,4689.9,123,17,130,2,4.4,4374,0,0,0,0,3280,0,0,1093,0,0,0,0,0,0,0,0.0648,0,0,0,0,0.0486,0,0,0.0162,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0
2025,2024-2025,0125S,North East,NEC2,0125S_16,15/01/2025,03:07,58.65100098,-4.183333397,84938,15/01/2025,03:42,58.61483383,-4.238999844,99944,4501.8,119,20,217,4,5.3,13100,1139,0,570,0,2848,1709,0,7974,0,0,0,0,1139,0,0,0.1941,0.0169,0,0.0084,0,0.0422,0.0253,0,0.1181,0,0,0,0,0.0169,0,0,23,2,0,1,0,5,3,0,14,0,0,0,0,2,0,0
2025,2024-2025,0125S,North East,NEC1,0125S_17,15/01/2025,06:10,58.69400024,-3.530499935,99944,15/01/2025,06:41,58.69733429,-3.436500072,16806,5058.3,133,21,236,4,4.9,6083,1014,0,0,2028,1521,1014,0,1521,0,0,507,507,0,0,0,0.0901,0.015,0,0,0.03,0.0225,0.015,0,0.0225,0,0,0.0075,0.0075,0,0,0,12,2,0,0,4,3,2,0,3,0,0,1,1,0,0,0
2025,2024-2025,0125S,Fladen & Moray Firth Offshore,FL1,0125S_18,15/01/2025,18:13,58.51133347,0.055666666,16806,15/01/2025,18:45,58.48300171,-0.005666667,32662,4756.8,125,23,224,4,4.8,1078,0,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025,2024-2025,0125S,Fladen & Moray Firth Offshore,FL2,0125S_19,15/01/2025,22:12,58.21566772,0.216499999,32662,15/01/2025,22:48,58.18266678,0.15383333,48526,4759.2,125,16,221,4,4.9,1078,539,0,0,0,1078,0,0,0,0,0,0,539,0,0,0,0.016,0.008,0,0,0,0.016,0,0,0,0,0,0,0.008,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2025,2024-2025,0125S,Fladen & Moray Firth Offshore,FL3,0125S_20,16/01/2025,03:06,58.15433502,0.824166656,48526,16/01/2025,03:43,58.14566803,0.735000014,65583,5117.1,135,14,242,3,4.4,4009,0,0,0,0,4009,0,0,0,0,0,0,0,0,0,0,0.0594,0,0,0,0,0.0594,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2025,2024-2025,0125S,Fladen & Moray Firth Offshore,FL4,0125S_21,16/01/2025,09:41,58.51083374,0.879833341,65583,16/01/2025,10:16,58.46900177,0.83283335,82931,5204.4,137,22,194,2,4.9,1971,0,0,0,0,1971,0,0,0,0,0,0,0,0,0,0,0.0292,0,0,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2025,2024-2025,0125S,Long Forties,MB,0125S_22,17/01/2025,09:43,56.5011673,-1.425833344,82932,17/01/2025,10:18,56.47016525,-1.48300004,109,5152.8,136,21,198,3,4.7,498,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
